DATE,Brent ,Up/Down,Exchange Rate ,Up/Down,CHANGE,VIVA TGP,BP,CALTEX,MOBIL,RSG,Change,,,,,
24/02/2020,53.38,0,66.04,0.1,-0.1,126.06,127.56,132.65,110.72,110.8,,,,,,
25/02/2020,51.43,-1.95,65.96,-0.08,-1.87,126.36,127.66,132.74,110.86,111.07,0.27,,,,,
26/02/2020,49.9,-1.53,65.57,-0.39,-1.14,126.45,127.44,132.53,110.78,111.15,0.08,,,,,
27/02/2020,48.73,-1.17,65.84,0.27,-1.44,126.25,127.17,132.34,110.52,110.97,-0.18,,,,,
28/02/2020,47.09,-1.64,65.04,-0.8,-0.84,126.04,126.3,131.45,109.93,110.78,-0.19,,,,,
29/02/2020,44.76,-2.33,65.1,0.06,-2.39,125.75,124.52,129.73,109.09,109.97,-0.81,,,,,
1/03/2020,44.76,0,64.7,-0.4,0.4,125.15,124.52,129.73,109.09,109.97,,,,,,
2/03/2020,44.76,0,65.34,0.64,-0.64,125.15,124.52,129.73,109.09,109.97,,,,,,
3/03/2020,46.75,1.99,65.84,0.5,1.49,123.44,122.88,127.98,108.05,108.42,-1.55,,,,,
4/03/2020,47.18,0.43,66.23,0.39,0.04,121.72,122.05,127.23,107.61,106.85,-1.57,,,,,
5/03/2020,46.78,-0.4,66.07,-0.16,-0.24,120.98,121.42,126.6,106.52,106.18,-0.67,,,,,
6/03/2020,45.9,-0.88,66.37,0.3,-1.18,120.34,120.94,126.16,105.78,105.6,-0.58,,,,,
7/03/2020,41.28,-4.62,66.45,0.08,-4.72,119.91,121.04,126.24,105.1,105.21,-0.39,,,,,
8/03/2020,41.28,0,66.13,-0.32,0.32,119.91,121.04,126.24,105.1,105.21,,,,,,
9/03/2020,41.28,0,65.82,-0.31,-0.31,119.91,121.04,126.24,105.1,105.21,,,,,,
10/03/2020,31.13,-10.15,64.86,-0.96,-11.11,120,120.7,125.98,104.48,105.29,0.08,,,,,
11/03/2020,34.36,3.23,64.83,-0.03,3.26,119.72,117.62,122.66,102.65,105.04,-0.25,,,,,
12/03/2020,32.98,-1.38,62.73,-2.1,0.72,116.4,114.85,119.79,101.17,102.02,-3.02,,,,,
13/03/2020,31.5,-1.48,61.99,-0.74,-0.74,113.52,113.28,117.65,99.56,99.4,-2.62,,,,,
14/03/2020,31.73,0.23,61.82,-0.17,0.4,111.36,110.5,114.73,97.4,97.44,-1.96,,,,,
15/03/2020,31.73,0,62.53,0.71,-0.71,111.36,110.5,114.73,97.4,97.44,,,,,,
16/03/2020,31.73,0,61.13,-1.4,1.4,111.36,110.5,114.73,97.4,97.44,,,,,,
17/03/2020,28.7,-3.03,59.92,-1.21,-1.82,108.44,108.49,112.78,95.83,94.78,-2.66,,,,,
18/03/2020,26.95,-1.75,57.74,-2.18,0.43,106.52,107.43,112.5,93.77,93.04,-1.74,,,,,
19/03/2020,20.37,-6.58,57.4,-0.34,-6.24,106.22,106.7,111.84,92.01,92.76,-28,,,,,
20/03/2020,25.22,4.85,57.85,0.45,4.4,105.53,105.27,110.44,91.66,92.14,-0.62,,,,,
21/03/2020,22.43,-2.79,57.95,0.1,-2.89,104.16,105.04,109.87,90.98,90.98,-1.16,,,,,
22/03/2020,22.43,0,58.01,0.06,-0.06,104.16,105.04,109.87,90.98,90.98,-1.16,,,,,
23/03/2020,22.43,0,57.86,-0.15,0.15,104.16,105.04,109.87,90.98,90.98,-1.16,,,,,
24/03/2020,23.36,0.93,59.08,1.07,-0.14,103.58,104.88,109.97,90.84,90.36,-0.62,,,,,
25/03/2020,24.01,0.65,59.62,0.54,0.11,103.79,104.73,109.88,90.6,90.55,0.19,,,,,
26/03/2020,24.49,0.48,60.53,0.91,-0.43,103.7,104.82,110.11,90.22,90.47,-0.08,,,,,
27/03/2020,22.6,-1.89,61.63,1.1,-2.99,103.94,105.18,110.45,90.27,90.69,0.22,,,,,
28/03/2020,21.51,-1.09,61.62,-0.01,-1.08,104.29,104.86,110.57,90.11,91.01,0.32,,,,,
29/03/2020,21.51,0,61.53,-0.09,0.09,104.29,104.86,110.57,90.11,91.01,,,,,,
30/03/2020,21.51,0,61.68,0.15,-0.15,104.29,104.86,110.57,90.11,91.01,,,,,,
31/03/2020,20.09,-1.42,61.44,-0.24,-1.18,104.43,103.68,109.16,90.02,91.14,0.14,,,,,
1/04/2020,20.48,0.39,60.75,-0.69,1.08,102.88,103.26,108.67,89.87,89.73,-1.41,,,,,
2/04/2020,20.31,-0.17,60.5,-0.25,0.08,102.4,102.39,107.69,88.77,89.29,-0.44,,,,,
3/04/2020,25.32,5.01,59.92,-0.58,5.59,101.39,101.18,106.43,88.07,88.37,-0.92,,,,,
4/04/2020,28.34,3.02,59.95,0.03,2.99,100.14,100.24,105.45,87.15,87.24,-1.13,,,,,
5/04/2020,28.34,0,60.13,0.18,-0.18,100.14,100.24,105.45,87.15,87.24,,,,,,
6/04/2020,28.34,0,60.84,0.71,-0.71,100.14,100.24,105.45,87.15,87.24,,,,,,
7/04/2020,26.08,-2.26,61.77,0.93,-3.19,99.25,99.84,104.97,86.53,86.43,-0.81,,,,,
8/04/2020,23.63,-2.45,62.25,0.48,-2.93,98.77,99.93,105.08,86.37,85.99,-0.44,,,,,
9/04/2020,25.09,1.46,63.33,1.08,0.38,98.79,99.88,105.06,86.17,86.01,0.02,,,,,
10/04/2020,22.76,-2.33,63.48,0.15,-2.48,98.96,100.1,105.25,85.9,86.16,0.15,,,,,
11/04/2020,22.76,0,63.48,0,0,98.96,100.1,105.25,85.9,86.16,,,,,,
12/04/2020,22.76,0,63.48,0,0,98.96,100.1,105.25,85.9,86.16,,,,,,
13/04/2020,22.76,0,63.88,0.4,-0.4,98.96,100.1,105.25,85.9,86.16,,,,,,
14/04/2020,22.41,-0.35,64.36,0.48,-0.83,99.07,100.1,105.25,85.9,86.26,0.1,,,,,
15/04/2020,20.11,-2.31,63.21,-1.15,-1.16,98.68,98.64,103.4,85.08,85.91,-0.35,,,,,
16/04/2020,19.87,-0.24,63.22,0.01,-0.25,97.19,96.94,101.87,84.56,84.55,-1.36,,,,,
17/04/2020,19.87,0,63.65,0.33,-0.33,95.96,95.02,100.02,83.53,83.44,-1.11,,,,,
18/04/2020,18.27,-1.6,63.61,-0.04,-1.56,94.47,94.1,99.15,82.54,82.08,-1.36,,,,,
19/04/2020,18.27,0,63.64,0.03,-0.03,94.47,94.1,99.15,82.54,82.08,,,,,,
20/04/2020,18.27,0,63.34,-0.3,0.3,94.47,94.1,99.15,82.54,82.08,,,,,,
21/04/2020,-37.63,-55.9,62.81,-0.53,?,93.76,94.31,99.36,81.8,81.44,-0.64,,,,,
22/04/2020,10.01,47.64,63.21,0.4,?,93.14,94.35,99.36,81.15,80.87,-0.57,,,,,
23/04/2020,13.78,3.77,63.3,0.09,3.68,93.16,93.34,98.26,79.87,80.89,0.02,,,,,
24/04/2020,16.5,2.72,63.92,0.62,2.1,92.07,92.2,97.18,78.62,79.9,-0.99,,,,,
25/04/2020,16.94,0.44,63.94,0.02,0.42,91.06,91.91,96.91,78.23,78.98,-0.92,,,,,
26/04/2020,16.94,0,63.88,-0.06,0.06,91.06,91.91,96.91,78.23,78.98,,,,,,
27/04/2020,16.94,0,64.63,0.75,-0.75,91.06,91.91,96.91,78.23,78.98,,,,,,
28/04/2020,12.78,-4.16,64.91,0.28,-4.44,90.88,91.41,96.29,78.19,78.82,-0.16,,,,,
29/04/2020,12.34,-0.44,65.58,0.67,-1.11,90.38,90.65,95.54,77.84,78.36,-0.46,,,,,
30/04/2020,15.06,2.72,64.65,-0.93,1.79,89.74,90.83,95.7,77.09,77.78,-0.58,,,,,
1/05/2020,18.84,3.78,64.21,-0.44,4.22,92,96.85,76.8,78.06,0.28,,,,,,
2/05/2020,19.78,0.94,64.22,0.01,-0.01,92.61,97.4,77.95,79.11,1.05,,,,,,
3/05/2020,19.78,0,64.22,0,0,92.61,97.4,77.95,79.11,,,,,,,
4/05/2020,19.78,0,64.25,0.03,-0.03,92.61,97.4,77.95,79.11,,,,,,,
5/05/2020,20.39,0.61,64.37,0.12,0.49,92.67,97.45,77.8,79.6,0.49,,,,,,
6/05/2020,24.56,4.17,63.86,-0.51,4.68,93.94,98.64,79.26,80.4,0.8,,,,,,
7/05/2020,23.99,-0.57,65.03,1.17,-2.72,96.05,100.8,80.31,81.27,0.87,,,,,,
8/05/2020,23.55,-0.44,65.2,0.17,-0.61,97.64,102.38,81.37,82.86,1.59,,,,,,
9/05/2020,24.74,1.19,65.2,0,1.19,98.04,102.82,81.42,84.02,1.16,,,,,,
10/05/2020,24.74,0,65.29,0.09,-0.09,98.04,102.82,81.42,84.02,,,,,,,
11/05/2020,24.74,0,65.92,0.63,-0.63,98.04,102.82,81.42,84.02,,,,,,,
12/05/2020,24.14,-0.6,64.73,-1.19,0.59,97.65,102.54,82.22,84.58,0.56,,,,,,
13/05/2020,25.78,1.64,64.55,-0.18,1.82,97.91,102.85,83.46,84.53,-0.05,,,,,,
14/05/2020,25.29,-0.49,64.62,0.07,-0.56,97.22,102.16,83.97,84.72,0.19,,,,,,
15/05/2020,27.56,2.27,64.13,-0.49,2.76,95.84,100.85,83.64,84.2,-0.52,,,,,,
16/05/2020,29.43,1.87,64.15,0.02,1.85,95.46,100.43,83.44,83.25,-0.95,,,,,,
17/05/2020,29.43,0,64.22,0.07,-0.07,95.46,100.43,83.44,83.25,,,,,,,
18/05/2020,29.43,0,65.24,1.02,-1.02,95.46,100.43,83.44,83.25,,,,,,,
19/05/2020,31.82,2.39,65.31,0.07,2.32,95.37,100.35,83.04,82.37,-0.88,,,,,,
20/05/2020,32.5,0.68,65.95,0.64,0.04,95.69,100.71,82.92,82.29,-0.08,,,,,,
21/05/2020,33.49,0.99,65.66,-0.29,1.28,96.36,101.43,83.21,82.61,0.32,,,,,,
22/05/2020,33.92,0.43,65.36,-0.3,0.73,97.47,102.55,83.36,83.27,0.66,,,,,,
23/05/2020,33.25,-0.67,65.36,0,-0.67,98.67,103.75,83.8,84.28,1.01,,,,,,
24/05/2020,33.25,0,65.47,0.11,-0.11,98.67,103.75,83.8,84.28,,,,,,,
25/05/2020,33.25,0,65.42,-0.05,0.05,98.67,103.75,83.8,84.28,,,,,,,
26/05/2020,33.25,0,66.53,1.11,-1.11,99.04,104.11,84.14,85.37,1.09,,,,,,
27/05/2020,34.35,1.1,66.21,-0.32,1.42,99.11,104.16,84.06,85.7,0.33,,,,,,
28/05/2020,32.81,-1.54,66.29,0.08,-1.62,99.49,104.59,84.88,85.5,-0.2,,,,,,
29/05/2020,33.71,0.9,66.67,0.38,0.52,99.64,104.73,85.25,85.8,0.3,,,,,,
30/05/2020,35.49,1.78,66.68,0.01,1.77,98.95,104.08,85.11,85.88,0.08,,,,,,
31/05/2020,35.49,0,66.62,-0.06,0.06,98.95,104.08,85.11,85.88,,,,,,,
1/06/2020,35.49,0,67.91,1.29,-1.29,98.95,104.08,85.11,85.88,0.08,,,,,,
2/06/2020,35.44,-0.05,68.92,1.01,-1.06,98.88,104.09,84.87,85.44,-0.44,,,,,,
3/06/2020,36.81,1.37,69.23,0.31,1.06,99.08,104.42,85.14,85.43,-0.01,,,,,,
4/06/2020,37.29,0.48,69.44,0.21,0.27,99.06,104.39,85.21,86.2,0.77,,,,,,
5/06/2020,37.41,0.12,69.66,0.22,-0.1,99.26,104.63,85.56,86.16,-0.04,,,,,,
6/06/2020,39.55,2.14,69.67,0.01,2.13,99.73,105.09,85.39,86.37,0.21,,,,,,
7/06/2020,39.55,0,69.75,0.08,-0.08,99.73,105.09,85.39,86.37,,,,,,,
8/06/2020,39.55,0,70.14,0.39,-0.39,99.73,105.09,85.39,86.37,,,,,,,
9/06/2020,38.19,-1.36,69.55,-0.59,-0.77,100.26,105.09,85.79,86.8,0.43,,,,,,
10/06/2020,38.94,0.75,69.99,0.44,0.31,100.95,106.15,86.28,87.34,0.54,,,,,,
11/06/2020,39.6,0.66,68.43,-1.56,2.22,101.08,106.28,86.79,87.77,0.43,,,,,,
12/06/2020,36.34,-3.26,68.66,0.23,-3.03,101.51,106.78,87.07,87.89,0.12,,,,,,
13/06/2020,36.26,-0.08,68.66,0,-0.08,102.2,107.45,87.37,88.34,0.45,,,,,,
14/06/2020,36.26,0,68.24,-0.32,0.32,102.2,107.45,87.37,88.34,,,,,,,
15/06/2020,36.26,0,69.18,0.94,-0.94,102.2,107.45,87.37,88.34,,,,,,,
16/06/2020,37.12,0.86,68.79,-0.39,1.25,102.49,107.67,87.48,88.96,0.62,,,,,,
17/06/2020,38.38,1.26,68.83,0.04,1.22,102.26,107.45,87.81,89.16,0.2,,,,,,
18/06/2020,37.96,-0.42,68.46,-0.37,-0.05,102.67,107.89,88.23,88.95,-0.21,,,,,,
19/06/2020,38.84,0.88,68.35,-0.11,0.99,103.26,108.38,88.52,89.35,0.4,,,,,,
20/06/2020,39.75,0.91,68.35,0,0.91,103.5,108.67,88.92,89.8,0.45,,,,,,
21/06/2020,39.75,0,68.12,-0.23,0.23,103.5,108.67,88.92,89.8,,,,,,,
22/06/2020,39.75,0,69.1,0.98,-0.98,103.5,108.67,88.92,89.8,,,,,,,
23/06/2020,40.46,0.71,69.32,0.22,0.49,104.5,109.62,89.6,90.06,0.26,,,,,,
24/06/2020,40.37,-0.09,68.63,-0.69,0.6,105.15,110.39,89.71,90.93,0.87,,,,,,
25/06/2020,38.01,-2.36,68.89,0.26,-2.62,105.63,110.85,90.27,91.63,0.7,,,,,,
26/06/2020,38.72,0.71,68.63,-0.26,0.97,105.49,110.73,90.61,92.05,0.42,,,,,,
27/06/2020,38.49,-0.23,68.54,,,105.31,110.59,90.63,91.93,-0.12,,,,,,
28/06/2020,38.49,,68.54,,,105.31,110.59,90.63,91.93,,,,,,,
29/06/2020,38.49,,68.61,0.07,-0.07,105.31,110.59,90.63,91.93,,,,,,,
30/06/2020,39.7,1.21,69.02,0.41,0.8,104.96,110.23,90.51,91.8,-0.13,,,,,,
1/07/2020,39.27,-0.43,69.17,0.15,-0.58,103.47,109.54,90.7,91.53,-0.27,,,,,,
2/07/2020,39.82,0.55,69.23,0.06,0.49,103.19,109.3,90.17,91.07,-0.46,,,,,,
3/07/2020,40.65,0.83,69.4,0.17,0.66,103.41,109.69,90.15,90.86,-0.21,,,,,,
4/07/2020,40.65,0,69.44,0.04,-0.04,103.81,110.08,90.15,91.02,0.16,,,,,,
5/07/2020,40.65,0,69.39,-0.05,0.05,103.81,110.08,90.15,91.02,,,,,,,
6/07/2020,40.65,0,69.74,0.35,-0.35,103.81,110.08,90.15,91.02,,,,,,,
7/07/2020,40.63,-0.02,69.47,-0.27,0.25,104,110.34,90.27,91.39,0.37,,,,,,
8/07/2020,40.62,-0.01,69.81,0.34,-0.35,104.64,110.97,90.61,91.61,0.22,,,,,,
9/07/2020,40.9,0.28,69.6,-0.21,0.49,104.72,111.06,90.68,92.2,0.59,,,,,,
10/07/2020,39.62,-1.28,69.51,-0.09,-1.19,104.66,110.99,90.94,92.27,0.07,,,,,,
11/07/2020,40.55,0.93,69.51,0,0.93,104.71,110.92,91.07,92.21,-0.06,,,,,,
12/07/2020,40.55,0,69.5,-0.01,0.01,104.71,110.92,91.07,92.21,,,,,,,
13/07/2020,40.55,0,69.46,-0.04,0.04,104.71,110.92,91.07,92.21,,,,,,,
14/07/2020,40.1,-0.45,69.77,0.31,-0.76,104.64,110.9,91.01,92.15,-0.06,,,,,,
15/07/2020,40.29,0.19,70.07,0.3,-0.11,104.63,110.68,91,92.14,-0.01,,,,,,
16/07/2020,41.2,0.91,69.71,-0.36,1.27,104.47,110.66,90.9,91.98,-0.16,,,,,,
17/07/2020,40.75,-0.45,69.95,0.24,-0.69,104.5,110.71,90.9,91.98,0,,,,,,
18/07/2020,40.59,-0.16,69.96,0.01,-0.01,104.51,110.6,90.72,92,0.02,,,,,,
19/07/2020,40.59,0,69.91,-0.05,0.05,104.51,110.6,90.72,92,,,,,,,
20/07/2020,40.59,0,70.18,0.27,-0.27,104.51,110.6,90.72,92,,,,,,,
21/07/2020,40.81,0.22,71.33,1.15,-0.93,104.32,110.55,90.72,91.9,-0.1,,,,,,
22/07/2020,41.96,1.15,71.4,0.07,1.08,104.15,110.33,90.62,91.82,-0.08,,,,,,
23/07/2020,41.9,-0.06,70.95,-0.45,0.39,104.3,110.49,90.63,91.6,-0.22,,,,,,
24/07/2020,41.07,-0.83,71.04,0.09,-0.92,104.19,110.49,90.6,91.75,0.15,,,,,,
25/07/2020,41.29,0.22,71.04,0,0.22,104.34,110.66,90.7,91.76,0.01,,,,,,
26/07/2020,41.29,0,71,-0.04,0.04,104.34,110.66,90.7,91.76,,,,,,,
27/07/2020,41.29,0,71.53,0.53,-0.53,104.34,110.66,90.7,91.76,,,,,,,
28/07/2020,41.6,0.31,71.61,0.08,0.23,104.32,110.51,90.54,91.91,0.15,,,,,,
29/07/2020,41.04,-0.56,71.9,0.29,-0.85,104.22,110.48,90.46,91.76,-0.15,,,,,,
30/07/2020,41.27,0.23,71.96,0.06,0.17,104.07,110.16,90.34,91.74,-0.02,,,,,,
31/07/2020,39.92,-1.35,71`.43,-0.53,-0.82,103.81,109.88,90.29,91.45,-0.29,,,,,,
1/08/2020,40.27,0.35,71.42,-0.01,0.36,103.99,109.47,90.02,91.2,-0.25,,,,,,
2/08/2020,40.27,0,71.32,-0.1,0.1,103.99,109.47,90.02,91.2,,,,,,,
3/08/2020,40.27,0,71.23,-0.09,0.09,103.99,109.47,90.02,91.2,,,,,,,
4/08/2020,41.01,0.74,71.62,0.39,0.35,103.62,109.34,89.96,90.84,-0.36,,,,,,
5/08/2020,41.7,0.69,71.9,0.38,0.31,103.5,108.99,89.94,90.69,-0.15,,,,,,
6/08/2020,42.19,0.49,72.35,0.45,0.04,103.13,108.66,89.23,90.42,-0.27,,,,,,
7/08/2020,41.95,-0.24,71.58,-0.77,0.53,103.07,108.61,89.19,90.19,-0.23,,,,,,
8/08/2020,41.22,-0.73,71.58,0,-0.73,102.84,108.64,89.19,90.15,-0.04,,,,,,
9/08/2020,41.22,0,71.52,-0.06,0.06,102.84,108.64,89.19,90.15,,,,,,,
10/08/2020,41.22,0,71.49,-0.03,0.03,102.84,108.64,89.19,90.15,,,,,,,
11/08/2020,41.94,0.72,71.48,-0.01,0.73,102.89,108.65,89.04,90.17,,,,,,,
12/08/2020,41.61,-0.33,71.63,0.15,-0.48,103.08,108.81,89.06,90.09,-0.08,,,,,,
13/08/2020,42.67,0.94,71.49,-0.14,1.08,103.31,109.04,89.08,90.23,0.14,,,,,,
14/08/2020,42.24,-0.43,71.72,0.23,-0.66,103.32,109.01,89.05,90.39,0.16,,,,,,
15/08/2020,42.01,-0.23,71.72,0,-0.23,103.41,108.99,89.15,90.39,0,,,,,,
16/08/2020,42.01,0,71.78,0.06,-0.06,103.41,108.99,89.15,90.39,,,,,,,
17/08/2020,42.01,0,72.15,0.37,-0.37,103.41,108.99,89.15,90.39,,,,,,,
18/08/2020,42.89,0.88,72.43,0.28,0.6,103.37,109,89.24,90.38,-0.01,,,,,,
19/08/2020,42.89,0,71.84,-0.59,0.59,103.39,108.88,89.15,90.41,0.03,,,,,,
20/08/2020,42.93,0.04,71.92,0.08,-0.04,103.26,108.74,89.09,90.31,-0.1,,,,,,
21/08/2020,42.58,-0.35,71.6,-0.32,0.03,103.2,108.6,89.02,90.18,-0.13,,,,,,
22/08/2020,42.34,-0.24,71.59,-0.01,-0.25,103.05,108.43,88.89,90.05,-0.13,,,,,,
23/08/2020,42.34,0,71.63,0.04,-0.04,103.05,108.43,88.89,90.05,,,,,,,
24/08/2020,42.34,0,71.65,0.02,-0.02,103.05,108.43,88.89,90.05,,,,,,,
25/08/2020,42.62,0.28,71.95,0.3,-0.02,102.82,108.29,88.74,89.89,-0.16,,,,,,
26/08/2020,43.35,0.73,72.36,0.41,0.32,102.77,108.27,88.63,89.77,-0.12,,,,,,
27/08/2020,43.39,0.04,72.57,0.21,-0.17,102.85,108.35,88.66,89.75,-0.02,,,,,,
28/08/2020,43.04,-0.35,73.66,1.09,-1.44,103.01,108.51,88.73,89.82,0.07,,,,,,
29/08/2020,42.97,-0.07,73.66,0,-0.07,103.04,108.54,88.72,89.97,0.15,,,,,,
30/08/2020,42.97,0,73.66,0,0,103.04,108.54,88.72,89.97,,,,,,,
31/08/2020,42.97,0,73.77,0.11,-0.11,103.04,108.54,88.72,89.97,,,,,,,
1/09/2020,42.67,-0.3,73.75,-0.02,-0.28,102.8,108.34,88.53,89.98,0.01,,,,,,
2/09/2020,42.76,0.09,73.36,-0.39,0.48,102.72,108.19,88.43,89.81,-0.17,,,,,,
3/09/2020,41.57,-1.19,72.67,-0.69,-0.5,102.23,107.73,88.27,89.67,-0.14,,,,,,
4/09/2020,41.37,-0.2,72.83,0.16,-0.36,101.85,107.22,88.06,89.26,-0.39,,,,,,
5/09/2020,39.77,-1.6,72.84,0.01,-1.61,101.31,106.45,87.49,88.78,-0.48,,,,,,
6/09/2020,39.77,0,72.8,-0.04,0.04,101.31,106.45,87.49,88.78,,,,,,,
7/09/2020,39.77,0,72.79,0.01,0.01,101.31,106.45,87.49,88.78,,,,,,,
8/09/2020,39.07,-0.7,72.02,-0.77,0.07,100.97,106.08,87,88.07,-0.71,,,,,,
9/09/2020,36.76,-3.01,72.8,0.78,-3.79,100.07,105.21,87.45,87.74,-0.33,,,,,,
10/09/2020,38.05,1.29,72.54,-0.26,1.55,99.24,104.35,86.33,86.95,-0.79,,,,,,
11/09/2020,37.3,-0.75,72.83,0.29,-1.04,98.22,103.38,84.98,86.16,-0.79,,,,,,
12/09/2020,37.33,0.03,72.83,0,0.03,97.58,102.76,84.31,85.28,-0.88,,,,,,
13/09/2020,37.33,0,72.83,0,0,97.58,102.76,84.31,85.28,,,,,,,
14/09/2020,37.33,0,72.83,0,0,97.58,102.76,84.31,85.28,,,,,,,
15/09/2020,37.38,0.05,72.87,0.04,0.01,96.79,101.98,83.6,84.73,-0.55,,,,,,
16/09/2020,37.26,-0.12,73.05,0.18,-0.3,96.41,101.61,83.18,84.02,-0.71,,,,,,
17/09/2020,40.15,2.89,73.07,0.02,2.87,96.14,101.39,82.67,83.69,-0.33,,,,,,
18/09/2020,40.97,0.82,73.12,0.77,0.05,96.04,101.51,83.31,83.48,-0.21,,,,,,
19/09/2020,41.11,0.14,72.92,-0.2,0.34,96.09,101.64,82.53,83.59,0.11,,,,,,
20/09/2020,41.11,0,72.91,-0.01,0.01,96.09,101.64,82.53,83.59,,,,,,,
21/09/2020,41.03,-0.08,73.22,0.31,-0.39,96.09,101.64,82.53,83.59,,,,,,,
22/09/2020,39.72,-1.31,72.24,-0.98,-0.33,96.4,102.16,83.29,83.71,0.12,,,,,,
23/09/2020,39.6,-0.12,71.67,-0.57,0.45,96.57,102.46,83.72,84.18,0.47,,,,,,
24/09/2020,39.58,0.02,70.79,-0.88,0.9,96.81,102.74,83.9,84.45,0.27,,,,,,
25/09/2020,40.31,0.73,70.47,-0.32,1.05,97.03,102.8,84.06,84.71,0.26,,,,,,
26/09/2020,40.25,-0.06,70.26,-0.21,0.15,97.29,102.94,84.28,84.75,0.04,,,,,,
27/09/2020,40.25,0,70.3,0.04,-0.04,97.29,102.94,84.28,84.75,,,,,,,
28/09/2020,40.23,-0.02,70.4,0.1,-0.12,97.29,102.94,84.28,84.75,,,,,,,
29/09/2020,40.6,0.37,70.73,0.33,0.04,97.53,102.96,84.48,84.88,0.13,,,,,,
30/09/2020,38.98,-1.62,71.3,0.57,-2.19,97.75,103.16,84.7,84.91,0.03,,,,,,
1/10/2020,39.86,0.88,71.65,0.35,0.53,97.81,103.46,84.73,85.07,0.16,,,,,,
2/10/2020,38.51,-1.37,71.82,0.17,-1.54,97.88,103.59,84.75,85.33,0.26,,,,,,
3/10/2020,37.05,-1.46,71.62,-0.2,-1.26,97.94,103.64,84.86,85.39,0.06,,,,,,
4/10/2020,37.01,-0.04,71.61,-0.01,-0.03,97.94,103.64,84.86,85.39,,,,,,,
5/10/2020,37.05,0.04,71.65,0.04,0,97.94,103.64,84.86,85.39,,,,,,,
6/10/2020,39.38,2.33,71.82,0.17,2.16,97.83,102,84.7,85.49,0.1,,,,,,
7/10/2020,40.67,1.29,70.99,-0.83,2.12,97.79,102.82,84.63,85.04,-0.45,,,,,,
8/10/2020,40.07,-0.6,71.39,0.4,-1,97.64,102.72,84.57,84.75,-0.29,,,,,,
9/10/2020,41.19,1.08,71.69,0.3,0.78,97.81,103.19,84.76,84.65,-0.1,,,,,,
10/10/2020,40.6,-0.59,72.36,0.67,-1.26,97.92,103.48,84.76,85.08,0.33,,,,,,
11/10/2020,40.6,0,72.4,0.04,-0.04,97.92,103.48,84.76,85.08,,,,,,,
12/10/2020,40.6,0,72.26,-0.14,0.14,97.92,103.48,84.76,85.08,,,,,,,
13/10/2020,39.43,-0.67,72.17,-0.09,-0.58,98.32,104.28,85.18,85.35,0.27,,,,,,
14/10/2020,40.32,0.85,71.52,-0.65,1.5,98.67,104.74,85.33,86.08,0.73,,,,,,
15/10/2020,41.22,0.9,71.57,0.05,0.85,98.9,104.95,85.71,86.5,0.42,,,,,,
16/10/2020,40.96,-0.26,70.96,-0.61,0.35,99.23,104.81,86.01,86.68,0.18,,,,,,
17/10/2020,40.75,-0.21,70.78,-0.18,-0.03,99.5,104.96,86.31,86.56,-0.12,,,,,,
18/10/2020,40.88,0.13,70.77,-0.01,0.14,99.5,104.96,86.31,86.56,,,,,,,
19/10/2020,40.88,0,70.75,-0.03,0.03,99.5,104.96,86.31,86.56,,,,,,,
20/10/2020,40.73,-0.15,70.67,-0.08,-0.07,99.58,105,86.36,86.69,0.13,,,,,,
21/10/2020,41.46,0.73,70.49,-0.18,0.91,99.77,105.2,86.44,86.74,0.05,,,,,,
22/10/2020,40.03,-1.43,71.13,0.64,-2.07,99.63,105.28,86.38,86.91,0.17,,,,,,
23/10/2020,40.64,0.61,71.17,0.04,0.57,99.71,105.39,86.47,86.98,0.07,,,,,,
24/10/2020,39.82,-0.82,71.33,0.16,-0.98,99.68,105.11,86.46,87.08,0.1,,,,,,
25/10/2020,39.78,-0.04,71.4,0.07,-0.11,99.68,105.11,86.46,87.08,,,,,,,
26/10/2020,39.85,0.07,71.37,-0.03,0.1,99.68,105.11,86.46,87.08,,,,,,,
27/10/2020,38.56,-1.29,71.24,-0.13,-1.16,99.65,104.74,86.38,86.82,-0.26,,,,,,
28/10/2020,39.57,1.01,71.2,-0.04,1.05,99.11,104.09,85.94,86.5,-0.32,,,,,,
29/10/2020,37.39,-2.18,70.48,-0.72,-1.46,98.61,103.63,85.55,85.9,-0.6,,,,,,
30/10/2020,36.27,-1.12,70.34,-0.14,-0.98,98.17,103.08,85.16,85.48,-0.42,,,,,,
31/10/2020,35.73,-0.53,70.28,-0.06,-0.47,97.74,102.7,84.82,84.99,-0.49,,,,,,
1/11/2020,35.72,-0.01,70.24,-0.04,0.03,97.74,102.7,84.82,84.99,,,,,,,
2/11/2020,35.79,0.07,70.26,0.05,0.02,97.74,102.7,84.82,84.99,,,,,,,
3/11/2020,36.94,1.15,70.51,0.25,0.9,97.22,102.23,84.36,84.64,-0.35,,,,,,
4/11/2020,37.85,0.91,71.65,1.14,-0.23,96.62,101.72,83.78,84.22,-0.42,,,,,,
5/11/2020,38.97,1.12,71.77,0.12,1,96.51,101.79,83.66,83.75,-0.47,,,,,,
6/11/2020,38.48,-0.49,72.79,1.02,-1.51,96.48,101.77,83.67,83.82,0.07,,,,,,
7/11/2020,37.41,-1.07,72.63,-0.16,-0.91,96.64,102.03,83.77,83.8,-0.02,,,,,,
8/11/2020,37.14,-0.27,72.59,-0.04,-0.23,96.64,102.03,83.77,83.8,,,,,,,
